num_experimento,num_iteracao,num_particula,pos_camada,pos_n1,pos_n2,pos_n3,pos_lr,vel_camada,vel_n1,vel_n2,vel_n3,vel_lr,pbest_camada,pbest_n1,pbest_n2,pbest_n3,pbest_lr,num_camadas,f1_score,peso,int_best
4,15,3,1.854449243843212,128.0,127.83570355598899,127.27231470187488,0.1,0.02554368404167636,0.0033491615024002098,-0.16429644401101162,-0.33642577842874377,4.747086753792001e-05,1.7195082187719057,128.0,127.92051200314992,127.41775317230241,0.1,2,0.9666666666666667,0.033333333333333326,0
4,15,4,1.5041259678296304,105.91108214936767,121.90475905417176,117.99120365059908,0.07922341377274134,-0.09461904619083161,12.0,12.0,4.613928167072999,-0.005178294894263835,1.5456280574522847,60.286240119452856,85.90475905417176,92.44540267793819,0.06440370866700515,2,0.8529411764705882,0.1470588235294118,0
4,15,5,1.7341371750851897,116.0,108.56711831671473,115.19447546512279,0.1,-0.12045163605321732,12.0,-12.0,8.990306534080766,0.007911809235046582,1.928510460129117,92.17805956492482,77.19308967404208,88.91875598970262,0.07823117424325,2,0.8529411764705882,0.1470588235294118,0
4,15,6,1.6989876292458892,128.0,127.88192137453537,116.3844176131046,0.1,-0.027117988228070794,0.9335799654434964,0.12206338312861173,4.415010845266721,0.00019629894803051596,1.8196070093624226,127.02278316985635,128.0,116.46217685369541,0.1,2,0.9666666666666667,0.033333333333333326,0
4,15,7,1.702651730242213,128.0,127.74448310351711,127.1664648005708,0.1,-0.01592606291779169,0.0018623206899429834,0.0069169960765808084,0.0036809828189807913,6.781552505417145e-05,1.6999999999999997,128.0,127.69756242441474,127.16591951845811,0.1,2,0.8529411764705882,0.1470588235294118,1
4,15,8,1.6552067024763337,74.04209687540131,85.82587945080363,91.87057232964939,0.07305382159143144,-0.17488260293707378,-4.933033787995152,-6.768705635684243,5.714707424241297,-0.008643140581045997,1.9187421044907118,63.330206270282076,63.07279443744498,64.87001731503771,0.063198339798126,2,0.8529411764705882,0.1470588235294118,0
4,15,9,1.747577134719515,83.0688688613547,93.90455349776789,103.55324277170031,0.090001,0.004573705296107778,-12.0,-8.43035584850437,-7.8786711971755965,-0.009999000000000001,1.7869962709300156,75.7456072767297,85.78146167672747,79.6795027351685,0.073296,2,0.8529411764705882,0.1470588235294118,0
4,15,10,1.7109868400403372,124.16160688864964,124.08800632894516,126.59516414070065,0.1,-0.08471483694775553,0.2413931632546325,-0.19629523119583991,-0.838587366345443,5.546890502092024e-05,1.829201746885474,122.90733150264575,122.30188700952246,125.48721654154537,0.1,2,0.7540983606557377,0.24590163934426235,0
4,15,11,1.8245260375224392,128.0,127.68567645994953,127.63769592869168,0.1,-0.12355098780966146,0.059009285159336164,0.007619662378001242,-0.00043195135788026695,4.747086753792001e-05,1.8517173357628864,127.95756940148976,127.65755976767139,127.67844154945135,0.1,2,0.8529411764705882,0.1470588235294118,0
4,15,12,2.2568056589216674,93.45254399681922,80.2610324321187,69.58736599829498,0.05622695741719672,0.16079371337412907,-12.0,-3.3793583779630936,12.0,-0.009999000000000001,2.7,14.594177371928481,20.0,20.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
4,15,13,1.4946010661359845,127.51412497742437,124.2772366758746,106.86189778404047,0.09500741173260718,-0.30000000000000004,3.7740381785117822,12.0,3.552245662533867,0.009999000000000001,1.7946010661359846,123.74008679891259,112.2772366758746,103.3096521215066,0.08500841173260718,1,0.8656716417910447,0.13432835820895528,0
4,15,14,2.1739889301262636,127.30987287413315,113.66584764284138,116.1584791022236,0.09696352543128979,0.30000000000000004,0.2531048959952811,-12.0,-8.05126312135724,-0.0005194455889676044,2.155088942312932,126.71073244901207,106.84010521969233,119.56028054722752,0.0967408269568536,2,0.8529411764705882,0.1470588235294118,0
4,15,15,2.1361223455447513,128.0,128.0,127.16187724188843,0.09316334885030914,-0.2002534018775186,0.00028811414136786735,0.20403714101532552,0.09799556196461003,0.0031623488503091345,2.756884198117193,128.0,127.96264404635443,127.06681826185695,0.08770500986211667,2,0.8529411764705882,0.1470588235294118,0
4,15,16,1.9771243165903722,86.78204574556405,80.44541706359794,79.6297520191593,0.06972771358692412,-0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,2.2771243165903723,74.78204574556405,68.44541706359794,67.6297520191593,0.059728713586924116,2,0.8656716417910447,0.13432835820895528,0
4,15,17,1.8633348047626532,128.0,121.99722792998698,124.57368357143837,0.1,-0.2556757500722015,0.1613983063150239,-4.0147415144933,-1.10037161679076,0.0009161510872554466,2.2540450876224467,128.0,112.82448811189649,125.22930703398657,0.09985665317345666,2,0.8529411764705882,0.1470588235294118,0
4,15,18,2.299731735816798,128.0,123.9706154971049,113.36844122423442,0.08141754434317994,-0.30000000000000004,1.4117879999999994,0.8414687857762253,-2.2855222474236543,0.004089277801054253,2.9288515119013194,128.0,114.52824858512112,111.22084976549914,0.07183856078579799,2,0.8529411764705882,0.1470588235294118,0
4,15,19,1.6487937748668846,128.0,127.67359466509235,127.1238299806791,0.1,0.20043702267531333,0.0004527796156414772,0.0017502497029890426,-0.7924653976727465,4.747086753792001e-05,1.5544633452288026,128.0,127.6518372035987,128.0,0.1,2,0.8656716417910447,0.13432835820895528,0
4,16,0,1.7354005578344571,70.82745345553127,110.88329446438404,74.2152153543848,0.08000200000000002,-0.1501349387703424,12.0,12.0,12.0,0.009999000000000001,1.7471623050157454,51.87795341440311,86.88329446438404,50.215215354384796,0.060004,2,0.8529411764705882,0.1470588235294118,0
4,16,1,1.2321013554868496,96.11241900543094,97.70156005327861,105.70854811328218,0.08182205487943571,-0.02841509075394666,-12.0,-12.0,12.0,0.0004843261905522322,1.0593593477952348,82.51394844855147,84.5244208067889,95.36532606847744,0.07199944219141124,1,0.8529411764705882,0.1470588235294118,0
4,16,2,1.6730511729836377,128.0,120.82505098656453,127.10974820430977,0.1,0.20768947322223463,1.7033838074693435,3.1975723838545598,-0.5829913250829526,0.000959173328091274,1.5229842567983094,128.0,118.70138762771815,127.81581964999425,0.1,2,0.8529411764705882,0.1470588235294118,0
4,16,3,1.6151164590648028,128.0,127.75358875047955,127.11011988650594,0.1,-0.23933278477840933,0.0023444130516801468,-0.08211480550943942,-0.16219481536893643,3.322960727654401e-05,1.7195082187719057,128.0,127.92051200314992,127.41775317230241,0.1,2,0.6779661016949152,0.3220338983050848,0
4,16,4,1.6648394918322533,105.39409622218581,128.0,105.99120365059908,0.07838633595618105,0.16071352400262284,-0.5169859271818584,11.929641570796637,-12.0,-0.0008370778165602902,1.5456280574522847,60.286240119452856,85.90475905417176,92.44540267793819,0.06440370866700515,2,0.8529411764705882,0.1470588235294118,0
4,16,5,1.821578173190065,104.0,96.56711831671473,127.17681493997577,0.090001,0.08744099810487545,-12.0,-12.0,11.982339474852978,-0.009999000000000001,1.928510460129117,92.17805956492482,77.19308967404208,88.91875598970262,0.07823117424325,2,0.8529411764705882,0.1470588235294118,0
4,16,6,1.7828501903275609,128.0,127.99751761771725,124.32162456382551,0.1,0.0838625610816717,0.2936589350758688,0.11559624318188709,7.937206950720904,0.00013740926362136116,1.8196070093624226,127.02278316985635,128.0,116.46217685369541,0.1,2,0.4897959183673469,0.5102040816326531,0
4,16,7,1.6882987687619764,128.0,127.66850664142224,127.16838032519058,0.1,-0.01435296148023675,0.0013036244829600883,-0.07597646209487222,0.0019155246197911557,4.747086753792001e-05,1.6999999999999997,128.0,127.69756242441474,127.16591951845811,0.1,2,0.9206349206349206,0.07936507936507942,1
4,16,8,1.825362328392885,86.04209687540131,96.85039057389025,103.87057232964939,0.08305282159143143,0.17015562591655128,12.0,11.024511123086626,12.0,0.009999000000000001,1.9187421044907118,63.330206270282076,63.07279443744498,64.87001731503771,0.063198339798126,2,0.8529411764705882,0.1470588235294118,0
4,16,9,1.7404034068610743,95.0688688613547,105.90455349776789,91.55324277170031,0.08000199999999999,-0.007173727858440667,12.0,12.0,-12.0,-0.009999000000000001,1.7869962709300156,75.7456072767297,85.78146167672747,79.6795027351685,0.073296,2,0.8529411764705882,0.1470588235294118,0
4,16,10,1.6512702840039575,124.47022419902233,123.87142663625119,125.43212908332394,0.1,-0.05971655603637966,0.30861731037268325,-0.21657969269396904,-1.1630350573767048,3.882823351464417e-05,1.829201746885474,122.90733150264575,122.30188700952246,125.48721654154537,0.1,2,0.9152542372881356,0.0847457627118644,0
4,16,11,1.7371655200346547,127.98958822027387,127.67093081792748,127.12491430462238,0.1,-0.08736051748778445,-0.01041177972613331,-0.014745642022049284,-0.5127816240693042,3.322960727654401e-05,1.8517173357628864,127.95756940148976,127.65755976767139,127.67844154945135,0.1,2,0.8529411764705882,0.1470588235294118,0
4,16,12,1.9777190834875067,96.20834440214921,87.45932422492872,81.58736599829498,0.04622795741719672,-0.2790865754341608,2.7558004053299854,7.198291792810025,12.0,-0.009999000000000001,2.7,14.594177371928481,20.0,20.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
4,16,13,1.428489097838998,128.0,122.60201994462632,109.45321693529749,0.09565803918999066,-0.06611196829698657,1.7355253060161395,-1.6752167312482884,2.5913191512570233,0.0006506274573834759,1.7946010661359846,123.74008679891259,112.2772366758746,103.3096521215066,0.08500841173260718,1,0.8529411764705882,0.1470588235294118,0
4,16,14,2.1670051049594106,127.23746951462167,103.15538711897513,113.7021773769804,0.09744190816399927,-0.006983825166853225,-0.0724033595114782,-10.510460523866263,-2.4563017252431982,0.00047838273270948257,2.155088942312932,126.71073244901207,106.84010521969233,119.56028054722752,0.0967408269568536,2,0.8529411764705882,0.1470588235294118,0
4,16,15,1.8726624097408773,128.0,127.89383247537124,127.12740025400264,0.09713695834186079,-0.26345993580387395,0.00020167989895750714,-0.10616752462876211,-0.03447698788578997,0.003973609491551646,2.756884198117193,128.0,127.96264404635443,127.06681826185695,0.08770500986211667,2,0.8529411764705882,0.1470588235294118,0
4,16,16,1.6771243165903722,98.78204574556405,85.97383920393801,79.45797821937042,0.07972671358692413,-0.30000000000000004,12.0,5.528422140340071,-0.1717737997888784,0.009999000000000001,2.2771243165903723,74.78204574556405,68.44541706359794,67.6297520191593,0.059728713586924116,2,0.8529411764705882,0.1470588235294118,0
4,16,17,1.6939470972838235,128.0,119.09726494711167,126.30569373204527,0.1,-0.1693877074788297,0.11297881442051672,-2.8999629828753117,1.7320101606069023,0.00044283396355011514,2.2540450876224467,128.0,112.82448811189649,125.22930703398657,0.09985665317345666,2,0.0,1.0,0
4,16,18,1.999731735816798,128.0,114.78204106192284,125.36844122423442,0.09141654434317995,-0.30000000000000004,0.9882515999999995,-9.188574435182062,12.0,0.009999000000000001,2.9288515119013194,128.0,114.52824858512112,111.22084976549914,0.07183856078579799,2,0.8787878787878788,0.12121212121212122,0
4,16,19,1.7899435116843438,128.0,127.69181780287757,126.68993197528977,0.1,0.14114973681745913,0.000316945730949034,0.018223137785217104,-0.43389800538933543,3.322960727654401e-05,1.5544633452288026,128.0,127.6518372035987,128.0,0.1,2,0.90625,0.09375,0
4,17,0,1.6340971060027545,77.31291181606065,101.47841685748762,86.2152153543848,0.07000300000000001,-0.10130345183170263,6.485458360529371,-9.404877606896427,12.0,-0.009999000000000001,1.7471623050157454,51.87795341440311,86.88329446438404,50.215215354384796,0.060004,2,0.8529411764705882,0.1470588235294118,0
4,17,1,1.5321013554868497,108.11241900543094,109.70156005327861,117.70854811328218,0.0918210548794357,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,1.0593593477952348,82.51394844855147,84.5244208067889,95.36532606847744,0.07199944219141124,2,0.8529411764705882,0.1470588235294118,0
4,17,2,1.7517827842712315,128.0,124.99625507928275,127.7081708956639,0.1,0.07873161128759375,1.1923686652285403,4.17120409271822,0.5984226913541311,0.0006714213296638917,1.5229842567983094,128.0,118.70138762771815,127.81581964999425,0.1,2,0.8529411764705882,0.1470588235294118,0
4,17,3,1.5732097406374563,128.0,127.68337044368961,127.44657103522258,0.1,-0.041906718427346515,0.0016410891361761026,-0.0702183067899381,0.3364511487166292,2.3260725093580804e-05,1.7195082187719057,128.0,127.92051200314992,127.41775317230241,0.1,2,0.9666666666666667,0.033333333333333326,0
4,17,4,1.7440243991233053,117.39409622218581,116.0,109.73920549141118,0.08236722053188841,0.0791849072910519,12.0,-12.0,3.7480018408121047,0.003980884575707364,1.5456280574522847,60.286240119452856,85.90475905417176,92.44540267793819,0.06440370866700515,2,0.8529411764705882,0.1470588235294118,0
4,17,5,1.8724052183218622,114.7034521393068,108.56711831671473,115.17681493997577,0.08000199999999999,0.05082704513179723,10.703452139306808,12.0,-12.0,-0.009999000000000001,1.928510460129117,92.17805956492482,77.19308967404208,88.91875598970262,0.07823117424325,2,0.8529411764705882,0.1470588235294118,0
4,17,6,1.825257595590775,128.0,128.0,127.58528646648209,0.1,0.042407405263214265,0.06800427166550849,0.012472248006499306,3.2636619026565814,9.618648453495281e-05,1.8196070093624226,127.02278316985635,128.0,116.46217685369541,0.1,2,0.9206349206349206,0.07936507936507942,0
4,17,7,1.7058447416021714,128.0,127.69105630652643,127.1681396012005,0.1,0.01754597284019489,0.0009125371380720618,0.022549665104197668,-0.0002407239900871959,3.322960727654401e-05,1.6999999999999997,128.0,127.69756242441474,127.16591951845811,0.1,2,0.8529411764705882,0.1470588235294118,1
4,17,8,1.9332455402040498,88.29529554936036,104.49771412718907,115.87057232964939,0.07477670137156905,0.10788321181116477,2.2531986739590524,7.647323553298815,12.0,-0.00827612021986238,1.9187421044907118,63.330206270282076,63.07279443744498,64.87001731503771,0.063198339798126,2,0.8529411764705882,0.1470588235294118,0
4,17,9,1.730751282820738,99.95127322488813,117.90455349776789,103.55324277170031,0.07000299999999998,-0.009652124040336264,4.88240436353342,12.0,12.0,-0.009999000000000001,1.7869962709300156,75.7456072767297,85.78146167672747,79.6795027351685,0.073296,2,0.8529411764705882,0.1470588235294118,0
4,17,10,1.7252366502813365,128.0,128.0,125.9299787726512,0.1,0.07396636627737896,3.8954221223980645,4.2075355196610955,0.4978496893272557,2.7179763460250916e-05,1.829201746885474,122.90733150264575,122.30188700952246,125.48721654154537,0.1,2,0.9508196721311475,0.049180327868852514,0
4,17,11,1.658988799782822,127.95401808522075,127.6674537618425,126.99523866629,0.1,-0.07817672025183275,-0.03557013505312051,-0.00347705608498226,-0.1296756383323749,2.3260725093580804e-05,1.8517173357628864,127.95756940148976,127.65755976767139,127.67844154945135,0.1,2,0.9491525423728814,0.05084745762711862,0
4,17,12,2.277719083487507,84.20834440214921,75.45932422492872,71.22258060308373,0.04511362886685695,0.30000000000000004,-12.0,-12.0,-10.364785395211257,-0.0011143285503397715,2.7,14.594177371928481,20.0,20.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
4,17,13,1.6125769677527302,128.0,121.8806154639569,121.45321693529749,0.0986179012353605,0.1840878699137322,1.2148677142112976,-0.7214044806694149,12.0,0.0029598620453698365,1.428489097838998,128.0,122.60201994462632,109.45321693529749,0.09565803918999066,2,0.8923076923076924,0.10769230769230764,0
4,17,14,2.1330824566935176,127.93182370723129,115.15538711897513,125.41387341289146,0.1,-0.03392264826589303,0.6943541926096258,12.0,11.711696035911064,0.0033474487033533346,2.155088942312932,126.71073244901207,106.84010521969233,119.56028054722752,0.0967408269568536,2,0.8529411764705882,0.1470588235294118,0
4,17,15,2.1726624097408775,128.0,127.73326743670255,127.0775901180655,0.08783165313723564,0.30000000000000004,0.000141175929270255,-0.1605650386686966,-0.04981013593713643,-0.009305305204625148,2.756884198117193,128.0,127.96264404635443,127.06681826185695,0.08770500986211667,2,0.8529411764705882,0.1470588235294118,0
4,17,16,1.8910863536950941,110.78204574556405,97.97383920393801,91.45797821937042,0.08972571358692413,0.21396203710472206,12.0,12.0,12.0,0.009999000000000001,2.2771243165903723,74.78204574556405,68.44541706359794,67.6297520191593,0.059728713586924116,2,0.8529411764705882,0.1470588235294118,0
4,17,17,1.9939470972838236,128.0,123.12154959284074,127.19816492490523,0.1,0.30000000000000004,0.0790851700943617,4.024284645729073,0.8924711928599592,0.0001658019760538414,2.2540450876224467,128.0,112.82448811189649,125.22930703398657,0.09985665317345666,2,0.8529411764705882,0.1470588235294118,0
4,17,18,2.299731735816798,128.0,126.78204106192284,125.3116537596324,0.08892282673496711,0.30000000000000004,0.6917761199999996,12.0,-0.056787464602017224,-0.0024937176082128303,2.9288515119013194,128.0,114.52824858512112,111.22084976549914,0.07183856078579799,2,0.9206349206349206,0.07936507936507942,0
4,17,19,1.525140822738239,128.0,127.68577003644414,128.0,0.1,-0.26480268894610487,0.00022186201166432377,-0.0060477664334270265,1.6853331422310713,2.3260725093580804e-05,1.5544633452288026,128.0,127.6518372035987,128.0,0.1,2,0.8529411764705882,0.1470588235294118,0
4,18,0,1.6387963225778774,89.31291181606065,89.47841685748762,76.08864750018542,0.08000200000000002,0.004699216575122886,12.0,-12.0,-10.126567854199376,0.009999000000000001,1.7471623050157454,51.87795341440311,86.88329446438404,50.215215354384796,0.060004,2,0.8529411764705882,0.1470588235294118,0
4,18,1,1.352872157412189,120.11241900543094,121.70156005327861,117.95698644831683,0.09916903999427187,-0.1792291980746607,12.0,12.0,0.24843833503464463,0.00734798511483617,1.0593593477952348,82.51394844855147,84.5244208067889,95.36532606847744,0.07199944219141124,1,0.8529411764705882,0.1470588235294118,0
4,18,2,1.4517827842712314,128.0,122.55442328130111,127.48039639320088,0.1,-0.30000000000000004,0.8346580656599782,-2.4418317979816355,-0.22777450246302156,0.0004699949307647242,1.5229842567983094,128.0,118.70138762771815,127.81581964999425,0.1,1,0.8529411764705882,0.1470588235294118,0
4,18,3,1.705759760934575,128.0,127.64481873013224,127.58399147126741,0.1,0.13255002029711851,0.0011487623953232717,-0.03855171355736424,0.13742043604483783,1.6282507565506563e-05,1.7195082187719057,128.0,127.92051200314992,127.41775317230241,0.1,2,0.8529411764705882,0.1470588235294118,0
4,18,4,1.7112068471358397,128.0,104.0,107.84769775418337,0.08459097388205995,-0.03281755198746553,12.0,-12.0,-1.891507737227819,0.002223753350171533,1.5456280574522847,60.286240119452856,85.90475905417176,92.44540267793819,0.06440370866700515,2,0.8529411764705882,0.1470588235294118,0
4,18,5,1.7403883753888125,106.38948894387659,102.59307976269298,116.89502959832976,0.07172275260557162,-0.1320168429330498,-8.313963195430222,-5.974038554021746,1.718214658353988,-0.00827924739442837,1.928510460129117,92.17805956492482,77.19308967404208,88.91875598970262,0.07823117424325,2,0.8529411764705882,0.1470588235294118,0
4,18,6,1.730685033753185,127.08063206536993,127.58851625633895,115.58528646648209,0.1,-0.09457256183759019,-0.9193679346300768,-0.411483743661056,-12.0,6.733053917446696e-05,1.8196070093624226,127.02278316985635,128.0,116.46217685369541,0.1,2,0.8529411764705882,0.1470588235294118,0
4,18,7,1.7100663676981593,128.0,127.7130442490301,127.16289122671728,0.1,0.004221626095988041,0.0006387759966504432,0.02198794250366891,-0.0052483744832143514,2.3260725093580804e-05,1.6999999999999997,128.0,127.69756242441474,127.16591951845811,0.1,2,0.8529411764705882,0.1470588235294118,1
4,18,8,1.7489819402839302,76.29529554936036,92.49771412718907,103.87057232964939,0.06754785908879134,-0.1842635999201196,-12.0,-12.0,-12.0,-0.0072288422827777215,1.9187421044907118,63.330206270282076,63.07279443744498,64.87001731503771,0.063198339798126,2,0.8529411764705882,0.1470588235294118,0
4,18,9,1.723475200497456,111.95127322488813,105.90455349776789,114.66509369728041,0.08000199999999999,-0.007276082323282062,12.0,-12.0,11.111850925580098,0.009999000000000001,1.7869962709300156,75.7456072767297,85.78146167672747,79.6795027351685,0.073296,2,0.8529411764705882,0.1470588235294118,0
4,18,10,1.8251199846853836,128.0,125.79926991549765,127.04770538758596,0.1,0.09988333440404708,0.3061844775956839,-2.2007300845023567,1.1177266149347718,1.902583442217564e-05,1.829201746885474,122.90733150264575,122.30188700952246,125.48721654154537,0.1,2,0.8529411764705882,0.1470588235294118,0
4,18,11,1.7531449520374285,127.9840172966754,127.69450308373904,127.12036809107978,0.1,0.09415615225460644,0.029999211454652164,0.02704932189654584,0.12512942478976918,1.6282507565506563e-05,1.8517173357628864,127.95756940148976,127.65755976767139,127.67844154945135,0.1,2,0.8529411764705882,0.1470588235294118,0
4,18,12,2.1469762261023195,72.20834440214921,63.45932422492872,59.22258060308373,0.04491992215968279,-0.13074285738518765,-12.0,-12.0,-12.0,-0.00019370670717416133,2.7,14.594177371928481,20.0,20.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
4,18,13,1.6959830937384202,128.0,128.0,126.89058700473434,0.098980685589345,0.08340612598569,0.8504073999479083,7.3109761073200055,5.43737006943685,0.0003627843539845063,1.428489097838998,128.0,122.60201994462632,109.45321693529749,0.09565803918999066,2,0.8529411764705882,0.1470588235294118,0
4,18,14,1.9069041538618594,128.0,127.15538711897513,128.0,0.09925656420368607,-0.2261783028316581,0.09438221935094815,12.0,3.4933009825006023,-0.0007434357963139321,2.155088942312932,126.71073244901207,106.84010521969233,119.56028054722752,0.0967408269568536,2,0.9354838709677419,0.06451612903225812,0
4,18,15,2.415870315835144,128.0,127.65129142551227,127.06010791240828,0.08834381477209419,0.24320790609426657,9.882315048917849e-05,-0.0819760111902732,-0.01748220565721289,0.0005121616348585508,2.756884198117193,128.0,127.96264404635443,127.06681826185695,0.08770500986211667,2,0.8529411764705882,0.1470588235294118,0
4,18,16,2.191086353695094,122.78204574556405,102.31456952569471,103.45797821937042,0.09203090211496603,0.30000000000000004,12.0,4.340730321756695,12.0,0.0023051885280419,2.2771243165903723,74.78204574556405,68.44541706359794,67.6297520191593,0.059728713586924116,2,0.8529411764705882,0.1470588235294118,0
4,18,17,2.293947097283824,128.0,125.78772064342601,125.13403833292564,0.1,0.30000000000000004,0.05535961906605318,2.6661710505852763,-2.0641265919795804,3.4712566123289526e-05,2.2540450876224467,128.0,112.82448811189649,125.22930703398657,0.09985665317345666,2,0.8529411764705882,0.1470588235294118,0
4,18,18,2.599731735816798,128.0,128.0,113.3116537596324,0.07892382673496712,0.30000000000000004,0.48424328399999966,5.214538407289642,-12.0,-0.009999000000000001,2.9288515119013194,128.0,114.52824858512112,111.22084976549914,0.07183856078579799,3,0.8529411764705882,0.1470588235294118,0
4,18,19,1.5693401067878838,128.0,127.66664695884299,128.0,0.1,0.04419928404964488,0.00015530340816502663,-0.01912307760115543,0.5074658356605347,1.6282507565506563e-05,1.5544633452288026,128.0,127.6518372035987,128.0,0.1,2,0.8656716417910447,0.13432835820895528,0
4,19,0,1.7048044263438114,90.06573245137587,87.65051730044952,88.08864750018542,0.09000100000000003,0.06600810376593383,0.7528206353152154,-1.8278995570380987,12.0,0.009999000000000001,1.7471623050157454,51.87795341440311,86.88329446438404,50.215215354384796,0.060004,2,0.8529411764705882,0.1470588235294118,0
4,19,1,1.0528721574121889,116.22624111425225,109.70156005327861,127.05248161505666,0.09255284127895932,-0.30000000000000004,-3.886177891178691,-12.0,9.095495166739834,-0.006616198715312554,1.0593593477952348,82.51394844855147,84.5244208067889,95.36532606847744,0.07199944219141124,1,0.8529411764705882,0.1470588235294118,0
4,19,2,1.3072384175670968,128.0,123.35154493978912,127.30233999826561,0.1,-0.14454436670413454,0.5842606459619847,0.7971216584880088,-0.17805639493526312,0.00032899645153530694,1.5229842567983094,128.0,118.70138762771815,127.81581964999425,0.1,1,0.9666666666666667,0.033333333333333326,0
4,19,3,1.8028904564916988,128.0,128.0,127.08134790271933,0.1,0.09713069555712388,0.0008041336767262902,0.3990047808129721,-0.5026435685480862,1.1397755295854593e-05,1.7195082187719057,128.0,127.92051200314992,127.41775317230241,0.1,2,0.8529411764705882,0.1470588235294118,0
4,19,4,1.6037965688321527,116.0,96.28179394984294,100.37366066839247,0.08677180535239137,-0.10741027830368699,-12.0,-7.718206050157065,-7.474037085790891,0.002180831470331419,1.5456280574522847,60.286240119452856,85.90475905417176,92.44540267793819,0.06440370866700515,2,0.8923076923076924,0.10769230769230764,0
4,19,5,1.6732941073863907,116.2311087784031,100.62224921185404,104.89502959832976,0.08172175260557163,-0.06709426800242185,9.841619834526519,-1.9708305508389454,-12.0,0.009999000000000001,1.928510460129117,92.17805956492482,77.19308967404208,88.91875598970262,0.07823117424325,2,0.8787878787878788,0.12121212121212122,0
4,19,6,1.752504610504342,127.21394711261962,127.6730643524037,108.45773157998195,0.1,0.021819576751157053,0.13331504724968957,0.08454809606474507,-7.127554886500133,4.713137742212687e-05,1.8196070093624226,127.02278316985635,128.0,116.46217685369541,0.1,2,0.8529411764705882,0.1470588235294118,0
4,19,7,1.695981507830885,128.0,127.71880287606724,127.16488447481638,0.1,-0.014084859867274197,0.00044714319765531025,0.005758627037132737,0.001993248099097256,1.6282507565506563e-05,1.6999999999999997,128.0,127.69756242441474,127.16591951845811,0.1,2,0.8529411764705882,0.1470588235294118,1
4,19,8,1.60927275706143,88.29529554936036,104.49771412718907,93.67910056226982,0.07144533714388207,-0.1397091832225001,12.0,12.0,-10.191471767379568,0.0038974780550907378,1.9187421044907118,63.330206270282076,63.07279443744498,64.87001731503771,0.063198339798126,2,0.8529411764705882,0.1470588235294118,0
4,19,9,1.774310933418411,123.95127322488813,100.82354821937803,126.66509369728041,0.090001,0.050835732920955,12.0,-5.081005278389872,12.0,0.009999000000000001,1.7869962709300156,75.7456072767297,85.78146167672747,79.6795027351685,0.073296,2,0.8529411764705882,0.1470588235294118,0
4,19,10,1.8292939627036329,124.67617683295971,121.80899242264064,127.86069684065755,0.1,0.004173978018249161,-3.3238231670402842,-3.990277492857009,0.8129914530715834,1.3318084095522948e-05,1.829201746885474,122.90733150264575,122.30188700952246,125.48721654154537,0.1,2,0.9354838709677419,0.06451612903225812,0
4,19,11,1.7957086651215906,127.98343900833773,127.66243336873174,127.26249350878429,0.1,0.0425637130841621,-0.0005782883376798682,-0.03206971500729353,0.14212541770450118,1.1397755295854593e-05,1.8517173357628864,127.95756940148976,127.65755976767139,127.67844154945135,0.1,2,0.8529411764705882,0.1470588235294118,0
4,19,12,2.3508755743459933,60.20834440214921,75.45932422492872,71.22258060308373,0.03492092215968279,0.20389934824367353,-12.0,12.0,12.0,-0.009999000000000001,2.7,14.594177371928481,20.0,20.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
4,19,13,1.7545162905637737,128.0,128.0,128.0,0.09953503345510671,0.058533196825353406,0.5952851799635357,4.893906833325373,4.0496057909682115,0.0005543478657617137,1.6959830937384202,128.0,128.0,126.89058700473434,0.098980685589345,2,0.9354838709677419,0.06451612903225812,0
4,19,14,1.6069041538618594,127.90197804372151,115.51328557865932,119.1785629902678,0.09554615376217439,-0.30000000000000004,-0.09802195627848494,-11.64210154031581,-8.821437009732193,-0.003710410441511683,2.155088942312932,126.71073244901207,106.84010521969233,119.56028054722752,0.0967408269568536,2,0.8529411764705882,0.1470588235294118,0
4,19,15,2.604034060123792,128.0,127.79259519116515,127.10649989406915,0.09263774796541017,0.18816374428864802,6.917620534242494e-05,0.14130376565287883,0.046391981660861836,0.004293933193315993,2.756884198117193,128.0,127.96264404635443,127.06681826185695,0.08770500986211667,3,0.8529411764705882,0.1470588235294118,0
4,19,16,2.3420869958543937,128.0,109.23266982741677,115.45797821937042,0.1,0.15100064215929992,8.904120077695781,6.9181003017220615,12.0,0.008598391732572475,2.191086353695094,122.78204574556405,102.31456952569471,103.45797821937042,0.09203090211496603,2,0.9830508474576272,0.016949152542372836,0
4,19,17,2.173928342859059,128.0,113.78772064342601,124.57096921876172,0.09985044330336666,-0.1200187544247649,0.03875173334623722,-12.0,-0.5630691141639257,-0.00014955669663334117,2.2540450876224467,128.0,112.82448811189649,125.22930703398657,0.09985665317345666,2,0.8529411764705882,0.1470588235294118,0
